company_id,car_num,activity,deal_num,VAL,abon,LTV
16116,0,241,1,1097,0,1097
16113,0,229,2,8500,0,8500
16112,1,229,4,11600,450,12050
16108,0,240,1,3500,0,3500
16107,2,880,10,12654,165,12819
16105,0,241,1,1233,0,1233
16104,1,231,13,24770,338,25108
16103,0,241,1,1233,0,1233
16102,0,235,6,13200,0,13200
16099,0,241,3,5049,341,5390
16098,0,241,4,18490,0,18490
16097,0,231,2,10880,225,11105
16090,2,229,6,11600,1045,12645
16088,0,233,4,10200,0,10200
16087,0,238,3,4900,0,4900
16086,0,241,1,843,0,843
16085,0,238,1,700,0,700
16083,0,241,1,1233,0,1233
16082,0,241,2,1000,0,1000
16079,0,241,1,1233,0,1233
16078,0,229,3,9780,0,9780
16077,0,241,1,500,0,500
16075,0,241,1,1233,0,1233
16074,0,241,1,1233,0,1233
16073,0,238,2,6170,0,6170
16070,0,241,1,1245,0,1245
16069,0,241,1,1233,0,1233
16066,0,241,1,1097,0,1097
16065,0,241,1,1233,0,1233
16062,0,241,1,1233,0,1233
16061,1,229,1,246,0,246
16060,2,241,10,18180,700,18880
16059,0,229,3,7590,450,8040
16058,0,241,1,1233,0,1233
16057,0,241,1,1233,0,1233
16056,0,241,1,1233,0,1233
16055,10,611,2,32000,3500,35500
16054,0,880,4,3968,1303,5271
16053,1,880,1,1100,0,1100
16052,0,230,2,4200,0,4200
16051,0,238,3,11670,1050,12720
16049,0,241,1,144,0,144
16048,0,241,1,1233,0,1233
16047,0,238,10,42580,900,43480
16046,0,235,1,3100,0,3100
16044,0,880,3,4846,332,5178
16040,0,241,1,1486,0,1486
16036,6,229,10,27008,700,27708
16033,0,241,1,2780,0,2780
16031,0,233,1,18700,0,18700
16029,0,241,1,1233,0,1233
16026,0,241,1,1390,0,1390
16025,4,230,16,44970,700,45670
16021,2,239,4,10880,700,11580
16020,0,240,6,20200,1100,21300
16019,1,880,4,28290,900,29190
16018,11,880,12,22386,350,22736
16017,0,232,1,1930,0,1930
16016,5,240,28,139405,3600,143005
16015,0,241,1,1233,0,1233
16014,0,229,9,21300,0,21300
16013,0,238,3,5090,350,5440
16012,14,229,12,29965,350,30315
16011,2,880,6,10660,1303,11963
16009,0,241,3,2529,0,2529
16008,0,240,34,78374,0,78374
16005,0,229,4,10700,0,10700
16004,0,241,1,9900,0,9900
16003,1,238,14,26872,350,27222
16001,0,229,3,5090,350,5440
16000,32,230,12,149592,1400,150992
15999,0,233,1,18950,0,18950
15997,4,229,26,72268,450,72718
15996,0,241,2,10180,0,10180
15995,0,241,1,1000,350,1350
15994,0,241,1,1233,0,1233
15993,0,241,3,5090,350,5440
15992,1,241,2,6050,1050,7100
15991,0,241,3,69940,4550,74490
15990,0,239,2,5090,450,5540
15989,0,239,5,14100,990,15090
15988,7,238,48,127870,4050,131920
15986,0,241,1,1233,0,1233
15985,1,235,3,13050,0,13050
15981,0,241,2,5090,434,5524
15980,0,241,1,1233,0,1233
15978,0,233,6,28680,900,29580
15977,2,229,6,10840,450,11290
15973,0,241,1,1233,0,1233
15971,0,234,6,11290,450,11740
15970,0,235,7,15923,450,16373
15969,0,880,3,3690,350,4040
15968,0,229,10,19398,0,19398
15967,0,241,1,9600,0,9600
15965,0,241,1,4500,0,4500
15964,0,229,4,7590,350,7940
15963,0,236,7,13100,450,13550
15961,4,233,4,52360,1400,53760
15960,1,234,2,4857,2700,7557
15959,0,238,14,27690,350,28040
15958,5,229,5,9890,350,10240
15957,0,229,4,12090,350,12440
15956,0,241,4,9500,0,9500
15955,34,238,24,164060,3150,167210
15954,0,229,4,9500,0,9500
15953,0,236,4,11600,450,12050
15951,3,844,2,15270,1050,16320
15950,0,241,5,10506,0,10506
15949,0,880,4,6590,350,6940
15948,0,229,1,75,0,75
15947,0,241,17,131833,0,131833
15944,0,229,75,234691,1800,236491
15940,0,241,3,13490,0,13490
15938,0,229,3,14233,0,14233
15937,0,229,6,15270,1050,16320
15935,0,241,1,1233,0,1233
15934,6,229,9,12768,350,13118
15933,5,229,20,34805,550,35355
15930,0,241,4,14990,0,14990
15929,1,238,3,4857,2030,6887
15928,2,844,8,11680,700,12380
15926,0,239,12,63610,0,63610
15925,1,229,4,11600,550,12150
15924,1,880,3,4875,1013,5888
15923,0,233,1,2000,0,2000
15922,0,232,2,2350,0,2350
15920,0,241,1,1233,0,1233
15918,0,238,2,3398,350,3748
15917,0,241,1,3500,0,3500
15916,0,229,5,10800,0,10800
15913,0,230,4,10690,0,10690
15912,7,238,25,71874,900,72774
15911,10,233,50,186042,2700,188742
15909,0,229,8,181620,0,181620
15907,0,241,1,1233,0,1233
15906,0,241,1,1233,0,1233
15905,0,229,8,33112,0,33112
15904,0,229,5,12190,0,12190
15903,1,229,23,49670,450,50120
15900,1,238,2,2500,450,2950
15899,2,844,5,16500,450,16950
15898,1,880,3,6490,450,6940
15897,2,236,30,128896,0,128896
15896,0,241,1,1300,0,1300
15895,0,241,2,2337,0,2337
15893,0,241,1,1233,0,1233
15890,0,241,2,10510,0,10510
15885,0,235,10,37816,0,37816
15883,1,229,14,34310,900,35210
15882,0,233,2,19100,0,19100
15880,6,233,8,96920,550,97470
15879,1,844,20,37563,450,38013
15877,0,241,7,13290,350,13640
15875,0,229,1,19200,0,19200
15872,0,229,27,69123,0,69123
15871,1,236,4,7590,0,7590
15870,0,241,13,34350,1350,35700
15868,0,880,3,3600,350,3950
15867,0,241,1,1233,0,1233
15866,0,241,1,1233,0,1233
15865,0,241,1,1233,0,1233
15863,1,880,3,1125,225,1350
15862,0,241,1,965,350,1315
15861,0,880,3,6590,450,7040
15860,2,856,7,11880,350,12230
15859,0,229,3,6800,0,6800
15858,0,229,2,9350,0,9350
15856,0,229,9,553284,0,553284
15854,0,239,7,12020,450,12470
15853,0,241,1,1100,0,1100
15852,0,241,1,1233,0,1233
15850,0,241,1,4170,0,4170
15848,0,241,1,2466,0,2466
15847,0,229,4,4100,450,4550
15846,0,241,1,1233,0,1233
15845,5,229,6,55483,0,55483
15843,1,229,11,26566,450,27016
15841,0,241,1,1233,0,1233
15839,0,241,3,4850,2100,6950
15838,2,229,1,3400,0,3400
15836,0,241,1,1097,0,1097
15835,0,234,3,5090,450,5540
15834,0,238,3,10180,700,10880
15833,0,241,1,500,0,500
15832,1,238,3,5090,350,5440
15831,0,241,1,1390,0,1390
15830,0,241,1,1097,0,1097
15829,0,229,4,6876,1050,7926
15828,0,229,3,5090,350,5440
15827,1,233,1,16112,0,16112
15826,0,233,1,15450,0,15450
15821,0,240,3,8134,0,8134
15820,0,241,17,45333,0,45333
15818,5,229,11,106450,1125,107575
15816,0,233,2,13033,0,13033
15815,7,238,11,34170,350,34520
15814,0,241,1,1233,0,1233
15813,0,241,1,1233,0,1233
15811,1,232,9,50110,0,50110
15809,0,844,3,30540,2100,32640
15805,0,233,1,16000,0,16000
15801,3,238,5,33297,7800,41097
15797,0,241,1,1233,0,1233
15795,0,241,1,1233,0,1233
15793,0,241,1,1233,0,1233
15792,0,241,3,10180,700,10880
15791,1,230,1,1100,0,1100
15790,53,229,3,1500,500,2000
15789,1,880,6,7680,175,7855
15788,NULL,230,4,16590,0,16590
15786,0,241,1,483,0,483
15785,0,241,6,14700,0,14700
15784,0,233,1,12394,0,12394
15783,0,241,1,1233,0,1233
15782,0,233,1,12394,0,12394
15779,0,880,1,3900,0,3900
15778,0,880,2,2466,0,2466
15773,3,240,3,3944,350,4294
15767,0,862,1,3900,0,3900
15766,30,237,11,86350,3430,89780
15765,0,856,5,22680,0,22680
15764,13,844,38,347682,1650,349332
15763,2,231,4,6980,350,7330
15760,0,241,6,14323,0,14323
15759,0,241,1,1233,0,1233
15753,8,231,33,54259,1050,55309
15750,0,239,2,3590,350,3940
15749,0,241,1,78000,0,78000
15748,2,239,2,1800,900,2700
15747,0,230,3,12190,0,12190
15745,0,233,1,14000,0,14000
15744,0,241,1,1233,0,1233
15742,2,862,5,10034,350,10384
15741,0,238,4,9190,350,9540
15740,0,241,1,1233,0,1233
15739,NULL,233,1,14000,0,14000
15738,0,241,3,1593,531,2124
15737,0,231,4,7890,450,8340
15736,4,237,6,40200,2200,42400
15735,0,235,5,12000,0,12000
15733,0,229,3,5390,350,5740
15732,0,241,1,2780,0,2780
15731,0,241,1,1233,0,1233
15730,0,241,1,2466,0,2466
15729,0,241,1,1233,0,1233
15726,0,230,5,12000,0,12000
15725,0,241,1,1233,0,1233
15724,0,241,1,1233,0,1233
15723,0,241,1,1143,0,1143
15722,0,233,2,2466,0,2466
15721,0,880,6,11600,450,12050
15720,0,236,4,18390,350,18740
15718,0,241,1,1233,0,1233
15717,0,241,1,1390,0,1390
15716,0,241,1,2990,0,2990
15715,1,239,8,12832,2610,15442
15714,0,231,6,9680,350,10030
15713,0,229,6,18110,990,19100
15712,0,241,1,1233,0,1233
15711,0,241,1,6165,0,6165
15710,0,236,1,3900,0,3900
15708,0,229,1,1950,0,1950
15707,0,229,6,36150,0,36150
15706,1,238,6,11600,450,12050
15705,1,233,6,11600,550,12150
15704,0,229,2,16330,0,16330
15703,0,241,1,1390,0,1390
15702,0,235,6,33080,0,33080
15701,0,241,1,1233,0,1233
15699,0,241,1,1240,0,1240
15698,1,233,6,26570,0,26570
15697,0,241,1,17000,0,17000
15696,0,241,1,3699,0,3699
15695,0,880,3,4846,338,5184
15694,0,229,5,20610,450,21060
15690,1,880,2,4633,2700,7333
15689,1,229,6,11600,450,12050
15687,0,241,1,1233,0,1233
15686,0,240,1,1000,0,1000
15685,0,241,1,1233,0,1233
15684,0,241,2,2466,0,2466
15682,8,238,9,74790,3500,78290
15680,0,241,1,1233,0,1233
15678,4,240,9,50400,1800,52200
15677,0,229,4,49399,0,49399
15676,0,233,5,12300,0,12300
15675,0,229,19,56830,225,57055
15674,1,229,1,1380,0,1380
15673,0,241,1,1233,0,1233
15670,0,844,3,5090,350,5440
15662,0,241,3,7590,350,7940
15661,0,229,1,1050,1050,2100
15660,0,229,2,19100,0,19100
15659,1,240,4,15990,450,16440
15658,0,241,1,2500,0,2500
15657,1,229,6,11565,0,11565
15656,0,844,3,5090,450,5540
15655,0,241,1,1233,0,1233
15654,0,241,1,1233,0,1233
15653,0,236,9,22080,0,22080
15652,0,229,7,9280,990,10270
15645,0,241,14,148250,0,148250
15638,0,229,8,19790,0,19790
15637,0,241,1,1390,0,1390
15636,0,229,4,6273,335,6608
15635,9,234,7,63066,450,63516
15634,0,611,3,5090,350,5440
15632,0,241,1,1233,0,1233
15631,NULL,231,1,500,0,500
15628,0,241,2,25893,0,25893
15627,0,233,1,6000,0,6000
15626,0,241,1,1233,0,1233
15625,0,234,3,3890,350,4240
15624,0,241,1,1233,0,1233
15623,0,229,24,71279,0,71279
15622,0,240,26,36289,2700,38989
15621,2,238,6,9834,450,10284
15616,0,229,7,38100,0,38100
15610,1,241,1,1200,0,1200
15609,0,241,1,1233,0,1233
15607,4,238,13,25760,450,26210
15606,0,241,1,1233,0,1233
15605,0,233,1,14000,0,14000
15602,0,241,1,19200,0,19200
15600,0,241,1,1233,0,1233
15599,1,238,5,10590,350,10940
15598,3,240,12,35090,900,35990
15597,0,241,1,843,0,843
15596,0,233,1,2000,0,2000
15595,0,241,1,1200,0,1200
15594,1,880,2,6590,350,6940
15593,1,229,4,8800,0,8800
15590,0,241,1,1233,0,1233
15589,0,241,1,1233,0,1233
15588,1,241,3,5090,350,5440
15586,61,240,192,1051936,25650,1077586
15582,0,240,9,55300,0,55300
15578,0,229,3,9200,0,9200
15576,0,241,2,4000,0,4000
15575,0,241,1,900,0,900
15573,0,880,3,7074,450,7524
15571,0,230,2,7500,0,7500
15567,0,241,1,1233,0,1233
15566,0,241,6,56640,0,56640
15565,0,233,10,24046,0,24046
15564,1,229,3,14100,0,14100
15562,1,235,21,60135,450,60585
15561,0,241,1,1233,0,1233
15559,0,241,1,900,0,900
15558,0,241,1,490,0,490
15556,0,236,1,1392,0,1392
15555,0,241,1,1233,0,1233
15552,0,241,1,1390,0,1390
15551,0,862,2,10180,4200,14380
15550,0,241,1,1233,0,1233
15545,0,241,4,9933,0,9933
15544,3,229,8,15028,450,15478
15542,1,850,3,4050,1050,5100
15541,0,229,2,4800,0,4800
15540,1,240,4,9090,350,9440
15538,1,880,3,5090,350,5440
15536,1,238,2,4490,225,4715
15534,0,229,1,2000,0,2000
15533,0,229,3,7700,0,7700
15532,0,241,1,1390,0,1390
15531,0,229,11,35163,0,35163
15530,1,241,1,1500,0,1500
15529,0,229,9,27380,1100,28480
15528,0,236,4,8340,0,8340
15527,0,880,4,2550,350,2900
15526,0,229,7,13231,490,13721
15525,0,241,3,5090,0,5090
15524,2,229,4,21380,0,21380
15521,0,241,1,1233,0,1233
15519,0,233,2,4000,0,4000
15516,0,241,1,843,0,843
15513,0,241,1,1233,0,1233
15512,3,238,3,19500,0,19500
15511,0,241,1,1233,0,1233
15510,0,241,1,800,0,800
15509,0,241,4,15970,0,15970
15505,0,241,1,1233,0,1233
15503,0,229,1,6800,0,6800
15501,0,239,3,19960,1400,21360
15500,16,229,29,98502,2450,100952
15499,0,229,3,5523,0,5523
15498,1,230,2,3575,0,3575
15494,1,230,5,11923,0,11923
15492,0,241,1,1233,0,1233
15487,0,236,8,23980,0,23980
15486,0,229,5,12000,0,12000
15483,0,229,1,2990,0,2990
15480,0,233,1,2000,0,2000
15477,0,241,1,3699,0,3699
15474,0,241,1,1233,0,1233
15473,0,233,1,14000,0,14000
15472,1,229,4,11600,0,11600
15471,3,229,5,15476,798,16274
15470,0,241,1,1390,0,1390
15467,0,229,30,78000,0,78000
15462,3,240,10,20024,350,20374
15460,0,241,1,1233,0,1233
15459,0,229,8,19423,0,19423
15458,0,241,1,1233,0,1233
15455,0,241,1,500,0,500
15451,3,611,4,12024,700,12724
15450,3,238,9,14724,175,14899
15449,0,229,7,13375,0,13375
15448,0,234,2,4590,450,5040
15447,3,238,16,32958,1100,34058
15444,0,229,5,13156,0,13156
15443,0,229,5,11933,0,11933
15442,0,229,8,15583,0,15583
15441,0,241,1,1390,0,1390
15440,0,241,3,4690,0,4690
15439,0,844,5,9510,2200,11710
15438,0,241,4,20290,0,20290
15437,0,241,1,2466,0,2466
15436,0,241,1,1233,0,1233
15435,0,229,2,15900,0,15900
15431,5,237,7,131030,275,131305
15429,0,241,1,1800,0,1800
15428,0,241,1,1233,0,1233
15426,1,233,2,6000,0,6000
15423,0,241,6,14787,0,14787
15420,0,241,1,1233,0,1233
15419,12,239,9,46868,1050,47918
15418,0,241,1,1233,0,1233
15417,0,241,1,1097,0,1097
15416,0,241,1,1233,0,1233
15413,1,239,42,88690,450,89140
15412,0,241,3,10900,0,10900
15404,0,233,2,11298,0,11298
15403,0,241,1,1233,0,1233
15402,0,880,3,4690,175,4865
15399,0,229,16,36350,450,36800
15398,0,229,7,27380,0,27380
15397,2,238,10,23870,900,24770
15396,0,241,9,228560,900,229460
15395,1,241,6,10316,350,10666
15393,2,229,6,31910,1100,33010
15392,2,880,6,9458,350,9808
15391,0,241,1,1233,0,1233
15386,0,611,2,4990,350,5340
15385,0,241,1,1390,0,1390
15382,0,229,3,80800,0,80800
15381,0,229,6,14098,0,14098
15380,0,705,4,10440,450,10890
15378,2,238,2,4590,350,4940
15375,0,229,4,10590,450,11040
15374,12,233,16,79318,2100,81418
15373,0,241,1,1390,0,1390
15372,0,241,1,1233,0,1233
15371,0,241,14,48400,0,48400
15369,0,241,10,23613,0,23613
15368,0,229,6,11590,225,11815
15367,0,229,1,2000,0,2000
15364,0,229,1,1500,0,1500
15363,0,229,2,1290,0,1290
15361,0,241,1,1390,0,1390
15360,1,617,6,20010,275,20285
15359,0,230,7,21700,350,22050
15358,1,874,14,31915,350,32265
15357,3,238,1,13470,0,13470
15356,0,233,21,150355,0,150355
15355,1,874,12,28830,350,29180
15354,1,230,4,9200,350,9550
15352,0,241,1,920,0,920
15351,0,241,15,36200,0,36200
15350,1,230,12,23815,350,24165
15349,0,230,7,12666,350,13016
15348,3,233,1,6000,0,6000
15347,1,230,7,12666,350,13016
15346,1,241,3,3200,0,3200
15345,1,874,14,33966,350,34316
15343,0,241,1,1310,0,1310
15342,0,239,5,16500,1100,17600
15341,2,229,2,8180,1100,9280
15340,0,241,1,1310,0,1310
15337,0,880,1,1310,0,1310
15336,0,229,1,150,0,150
15335,0,241,1,600,0,600
15334,0,241,3,10600,0,10600
15333,0,241,1,1310,0,1310
15331,0,241,1,3000,0,3000
15330,2,229,3,5845,350,6195
15329,0,241,6,120260,0,120260
15328,4,241,9,16760,175,16935
15327,0,856,1,45810,350,46160
15326,0,241,1,1300,0,1300
15324,0,241,8,4600,500,5100
15322,0,241,1,1310,0,1310
15320,0,241,1,1310,0,1310
15319,0,241,1,1310,0,1310
15318,0,241,1,1310,0,1310
15316,0,241,1,1390,0,1390
15315,0,230,9,24960,350,25310
15314,22,611,4,102480,8400,110880
15313,15,229,76,177102,1350,178452
15312,0,235,6,13233,0,13233
15311,0,241,1,1233,0,1233
15310,0,241,1,1310,0,1310
15309,0,241,1,1390,0,1390
15308,0,241,3,7200,0,7200
15307,0,233,1,14000,0,14000
15306,0,241,1,1310,0,1310
15305,0,241,2,1983,0,1983
15303,0,229,1,1310,0,1310
15299,0,241,6,12500,450,12950
15298,0,241,1,483,0,483
15297,0,229,3,10590,0,10590
15296,0,241,4,28190,0,28190
15294,0,241,1,1310,0,1310
15293,1,238,12,24190,100,24290
15292,0,231,7,17170,1050,18220
15290,0,229,1,1310,0,1310
15288,0,241,1,1310,0,1310
15287,0,611,1,1710,2100,3810
15286,1,880,8,11190,350,11540
15285,1,233,1,14000,0,14000
15284,0,241,1,1390,0,1390
15283,0,238,5,10900,450,11350
15282,1,240,3,11190,0,11190
15281,19,238,32,73342,350,73692
15280,0,241,1,798,0,798
15279,0,241,1,1310,0,1310
15278,0,241,2,1000,0,1000
15277,0,229,1,41696,0,41696
15276,0,232,6,42400,0,42400
15274,0,241,1,1310,0,1310
15273,0,241,1,1310,0,1310
15272,0,241,1,1310,0,1310
15267,0,232,8,40115,0,40115
15266,0,241,1,1310,0,1310
15265,0,241,1,1310,0,1310
15264,0,241,1,1310,0,1310
15261,0,241,1,1310,0,1310
15258,1,229,3,5090,450,5540
15256,0,229,13,46588,900,47488
15255,0,232,1,20490,0,20490
15254,0,229,6,2520,0,2520
15253,0,229,8,14624,350,14974
15252,0,241,6,12750,0,12750
15251,0,241,1,1310,0,1310
15249,0,880,3,6982,338,7320
15248,0,241,1,1240,0,1240
15247,2,232,9,47060,900,47960
15246,0,238,11,24043,0,24043
15244,0,241,1,1310,0,1310
15242,0,238,5,11923,0,11923
15240,0,241,1,1320,0,1320
15238,1,238,11,91970,0,91970
15237,0,241,1,1310,0,1310
15236,0,241,2,3800,0,3800
15235,3,880,9,13944,350,14294
15234,0,241,3,11410,0,11410
15233,0,229,21,192380,0,192380
15228,1,229,12,22590,450,23040
15226,0,241,1,1174,0,1174
15224,0,229,13,26255,450,26705
15223,1,229,5,11823,0,11823
15222,0,241,1,1310,0,1310
15221,6,229,10,53212,900,54112
15220,0,241,3,11190,0,11190
15219,0,231,4,13780,4200,17980
15217,7,844,31,106052,700,106752
15216,12,229,29,171650,450,172100
15215,0,241,1,1500,0,1500
15214,1,232,15,63080,0,63080
15212,0,241,1,1310,0,1310
15211,0,235,1,1550,0,1550
15210,0,229,13,726971,0,726971
15209,0,241,1,1310,0,1310
15208,0,241,7,14200,0,14200
15206,0,241,1,2340,0,2340
15205,0,241,1,1310,0,1310
15204,0,241,1,1310,0,1310
15202,0,241,1,864,0,864
15199,0,238,1,1233,0,1233
15198,0,241,9,20710,2100,22810
15197,11,862,48,115432,1050,116482
15196,0,241,1,1233,0,1233
15195,15,236,57,132095,1764,133859
15192,1,234,5,9200,450,9650
15191,3,232,31,112430,900,113330
15187,0,229,7,18090,450,18540
15186,0,241,1,1310,0,1310
15185,0,241,1,1174,0,1174
15183,0,229,8,28010,0,28010
15182,0,241,6,9052,350,9402
15181,0,229,7,14750,0,14750
15180,0,241,3,2966,0,2966
15179,0,241,1,1310,0,1310
15178,0,241,1,1390,0,1390
15177,0,241,1,1310,0,1310
15176,0,241,1,1390,0,1390
15173,0,241,1,1310,0,1310
15172,0,239,4,6090,350,6440
15171,0,236,8,32170,0,32170
15170,0,238,16,92010,0,92010
15169,0,241,1,1310,0,1310
15168,0,229,9,21923,0,21923
15167,0,241,1,1310,0,1310
15166,0,241,1,1390,0,1390
15163,0,241,1,1500,0,1500
15162,0,241,1,1174,0,1174
15161,0,241,1,1310,0,1310
15160,0,241,1,1390,0,1390
15159,0,241,1,1310,0,1310
15158,0,233,6,12400,0,12400
15156,0,241,1,500,0,500
15155,1,229,6,18190,450,18640
15154,0,241,1,1310,0,1310
15153,0,241,1,1310,0,1310
15152,0,229,11,20090,350,20440
15151,0,241,1,1310,0,1310
15149,0,241,4,26680,0,26680
15148,0,241,1,1310,0,1310
15147,0,231,5,14190,2100,16290
15146,0,229,4,7950,1350,9300
15143,0,241,1,1700,0,1700
15142,0,232,3,14170,0,14170
15141,0,229,2,10100,0,10100
15140,0,241,1,1050,1050,2100
15139,0,241,1,1310,0,1310
15138,0,241,2,2443,0,2443
15136,0,241,1,2348,0,2348
15135,2,240,26,48321,450,48771
15133,11,236,24,74262,1050,75312
15132,1,229,8,20954,350,21304
15130,0,233,1,12180,0,12180
15125,29,234,17,176840,7000,183840
15124,0,241,1,920,0,920
15123,0,229,6,44535,0,44535
15122,1,862,3,4990,350,5340
15121,0,229,12,33710,0,33710
15120,1,232,1,7800,0,7800
15118,0,236,1,2200,0,2200
15117,0,233,1,17865,0,17865
15115,0,230,2,21800,0,21800
15112,0,241,1,1310,0,1310
15110,0,241,1,1310,0,1310
15109,0,239,6,19680,0,19680
15107,0,241,1,1310,0,1310
15106,0,229,7,12504,450,12954
15105,0,236,5,18190,0,18190
15104,0,862,14,25530,450,25980
15103,1,229,4,15600,0,15600
15102,0,235,1,6345,8100,14445
15101,2,234,6,10080,450,10530
15100,0,241,1,1174,0,1174
15098,0,241,1,1310,0,1310
15097,2,229,12,23880,450,24330
15096,0,241,2,1890,0,1890
15095,0,241,1,500,0,500
15094,2,229,3,5348,350,5698
15093,0,241,1,1310,0,1310
15092,2,229,18,43342,550,43892
15091,0,241,1,1310,0,1310
15090,6,862,16,31998,1050,33048
15089,0,241,1,1310,0,1310
15088,0,241,1,1310,0,1310
15087,0,229,13,46468,0,46468
15086,0,233,1,375,0,375
15085,2,234,4,6240,1050,7290
15083,0,234,3,10380,2250,12630
15082,2,234,5,54350,450,54800
15080,0,240,9,36600,0,36600
15079,0,241,1,1310,0,1310
15077,0,240,1,2600,0,2600
15075,0,235,12,85690,3500,89190
15073,0,236,8,35510,0,35510
15072,0,241,1,1310,0,1310
15071,0,229,3,4590,350,4940
15070,0,229,31,81054,450,81504
15066,0,241,1,1310,0,1310
15065,15,229,118,360086,2250,362336
15064,0,241,1,1310,0,1310
15063,0,241,1,1310,0,1310
15062,0,241,1,920,0,920
15061,1,229,1,1500,0,1500
15060,0,241,2,4761,0,4761
15059,1,850,3,4990,350,5340
15058,0,236,3,8490,0,8490
15057,1,880,3,4417,2000,6417
15056,12,838,15,35360,350,35710
15055,0,241,1,1310,0,1310
15054,0,241,1,1310,0,1310
15053,2,234,15,28480,450,28930
15052,0,241,1,1174,0,1174
15051,0,229,2,7600,0,7600
15050,0,241,1,1310,0,1310
15049,0,241,1,1310,0,1310
15048,0,239,10,24500,550,25050
15047,0,229,4,7490,350,7840
15046,0,241,1,1310,0,1310
15045,0,241,1,1310,0,1310
15042,8,229,5,39774,990,40764
15041,0,229,2,10100,0,10100
15040,0,229,4,8500,0,8500
15039,3,229,8,37240,1350,38590
15038,5,234,9,23918,350,24268
15037,0,237,1,150,0,150
15034,0,844,3,4990,350,5340
15033,0,235,7,12900,0,12900
15032,0,241,1,1310,0,1310
15031,0,241,1,150,0,150
15029,0,241,1,900,0,900
15026,1,235,10,22870,350,23220
15023,0,850,13,142808,350,143158
15022,2,237,7,13525,2250,15775
15020,0,239,24,72670,0,72670
15015,2,234,6,9980,350,10330
15014,0,229,6,6190,2800,8990
15012,0,236,3,4690,350,5040
15011,8,862,9,38130,350,38480
15010,1,241,3,11190,0,11190
15008,0,844,7,91000,900,91900
15006,0,233,1,14000,0,14000
15004,0,229,6,36780,0,36780
15003,0,229,6,50640,0,50640
15002,2,687,12,50248,900,51148
14998,0,241,1,1310,0,1310
14996,0,229,7,13578,0,13578
14995,0,241,3,5500,350,5850
14994,0,241,1,4980,0,4980
14993,1,856,3,4990,350,5340
14992,0,693,7,47544,450,47994
14991,0,233,3,4990,350,5340
14989,1,233,4,18190,450,18640
14988,0,241,2,2700,0,2700
14987,0,241,1,1310,0,1310
14986,0,241,5,8400,0,8400
14985,0,241,1,1174,0,1174
14984,1,229,24,79020,550,79570
14983,0,241,1,1310,0,1310
14982,2,229,4,4590,2100,6690
14977,0,241,7,14200,0,14200
14975,0,233,1,35277,0,35277
14974,0,229,3,4480,350,4830
14972,0,232,7,37780,0,37780
14971,0,844,3,6310,1400,7710
14970,0,240,8,12388,0,12388
14969,0,241,1,1390,0,1390
14968,0,233,4,11000,0,11000
14967,0,241,1,500,0,500
14966,1,241,3,4490,350,4840
14965,1,230,6,27100,0,27100
14963,0,233,1,1310,0,1310
14962,0,230,2,10100,0,10100
14961,0,241,7,16448,0,16448
14960,0,241,3,4990,350,5340
14959,0,229,1,855,1050,1905
14958,0,241,1,1310,0,1310
14956,1,229,1,1400,0,1400
14955,0,241,1,1174,0,1174
14954,2,234,5,9580,350,9930
14953,0,241,1,1310,0,1310
14952,0,237,1,1390,0,1390
14951,2,844,3,8890,4200,13090
14950,0,241,1,1310,0,1310
14949,0,241,1,1310,0,1310
14947,0,241,1,1310,0,1310
14946,1,229,3,17100,0,17100
14945,0,229,1,2390,0,2390
14942,0,229,15,27590,450,28040
14941,0,241,1,2620,0,2620
14940,3,229,23,113370,450,113820
14939,0,241,1,1310,0,1310
14938,0,241,1,1310,0,1310
14937,0,241,1,1310,0,1310
14936,2,229,6,22200,450,22650
14935,1,838,4,7490,350,7840
14934,0,241,1,1174,0,1174
14933,0,241,1,1310,0,1310
14932,0,229,2,96833,0,96833
14931,2,880,3,14289,1013,15302
14930,0,238,1,3000,0,3000
14929,0,241,1,1174,0,1174
14928,0,241,1,500,0,500
14926,0,239,5,11200,0,11200
14925,0,234,6,11600,750,12350
14924,0,241,1,1390,0,1390
14923,0,229,6,57700,2750,60450
14921,6,234,9,25890,1400,27290
14919,0,241,1,1310,0,1310
14917,0,233,1,14000,0,14000
14915,2,234,6,23580,450,24030
14914,0,235,4,8400,0,8400
14910,0,241,3,3753,0,3753
14909,2,844,18,50964,550,51514
14908,0,241,1,1310,0,1310
14907,0,241,1,1310,0,1310
14906,0,234,5,37190,350,37540
14905,0,862,3,4990,350,5340
14903,1,229,14,50530,450,50980
14902,0,241,1,1310,0,1310
14901,0,239,2,33950,0,33950
14900,0,241,2,2100,0,2100
14899,1,880,5,7490,350,7840
14898,0,234,12,23150,550,23700
14896,2,617,2,9980,700,10680
14894,0,617,2,4990,350,5340
14893,0,229,3,24250,0,24250
14892,13,229,12,76210,5582,81792
14891,0,241,1,890,0,890
14889,5,862,14,49470,350,49820
14888,0,241,1,1310,0,1310
14885,0,229,2,800,0,800
14884,3,235,3,14970,1050,16020
14883,0,241,1,1174,0,1174
14882,0,241,2,1399,0,1399
14879,0,241,5,17790,0,17790
14878,0,241,3,4990,3500,8490
14877,0,844,6,9480,350,9830
14876,2,234,7,12180,350,12530
14875,0,234,2,4805,1800,6605
14873,0,229,1,1155,1350,2505
14871,0,229,5,13910,0,13910
14870,0,229,2,1395,0,1395
